"","id","group","author_sign","author_full_name","title","city","printing_h","year","pages","size","nlr_1","rsl","roz_1","us_harvard","cz_slk","lt_vul","pl_bn","pl_buw","ee_ester","fi_sl","n_total"
"532",632,"col_lyr","Крылов И.","Крылов Иван Андреевич","Басни Ивана Крылова / [С илл. А.П. Сапожникова]. Ч. 1-2","СПб.","А. Смирдина",1834,354,26,1,1,0,1,1,1,0,0,1,1,7
"533",634,"col_lyr","Крылов И.","Крылов Иван Андреевич","Басни Ивана Крылова : В 8 кн. / Новое изд., вновь испр. и умнож.","СПб.","А. Смирдина",1834,379,17,1,1,0,0,0,0,0,0,0,0,2
"534",637,"col_lyr","Крылов И.","Крылов Иван Андреевич","Басни И.А. Крылова : В 9 кн.","СПб.","Воен.-учеб. заведений",1843,326,23,1,1,1,1,0,0,0,0,0,1,5
"535",639,"col_lyr",NA,NA,"Утренняя звезда : Собрание статей в стихах и прозе: В 2 кн.","М.","Ун. тип",1834,NA,24,1,0,0,0,0,0,0,0,0,1,2
"536",640,"sep_drama","Н.К.","Кукольник Нестор Васильевич","Князь Михаил Васильевич Скопин-Шуйский : драма в 5-ти актах, в стихах / сочинение Н.К.","СПб.","вдовы Плюшар с сыном",1835,166,21,1,1,0,0,1,0,0,0,0,1,4
"537",641,"sep_drama","Н.К.","Кукольник Нестор Васильевич","Рука всевышнего отечество спасла : Драма из отеч. истории, в 5 актах, в стихах : (Писана в октябре 1832 г.) / Соч. Н.К.","СПб.","Гинце",1834,141,20,1,1,0,0,0,1,0,0,0,1,4
"538",642,"sep_drama","Г.Г.",NA,"Интересные проделки, или Невеста двух женихов : Комедия в 5 д. в стихах / Соч. Г.Г.","М.","Н. Эрнста",1841,141,23,1,1,0,0,0,0,0,0,0,1,3
"539",643,"alm_",NA,NA,"Русская беседа : Собр. соч. рус. литераторов, изд. в пользу А.Ф. Смирдина: В 3 т. Т. 1","СПб.","Акад. наук",1841,680,22,1,1,0,1,1,0,0,0,1,1,6
"540",644,"alm_",NA,NA,"Русская беседа : Собр. соч. рус. литераторов, изд. в пользу А.Ф. Смирдина: В 3 т. Т. 2","СПб.","Акад. наук",1841,628,22,1,1,0,1,1,0,0,0,1,1,6
"541",645,"alm_",NA,NA,"Русская беседа : Собр. соч. рус. литераторов, изд. в пользу А.Ф. Смирдина: В 3 т. Т. 3","СПб.","Акад. наук",1842,648,22,1,1,0,1,1,0,0,0,0,1,5
"542",646,"col_lyr","Ваненко И.","Башмаков Иван Иванович","Звездочка: В 2 ч. / Разные сочинения Ивана Ваненко","М.","Лазаревых",1842,NA,14,1,1,0,0,0,0,0,0,0,1,3
"543",647,"alm_",NA,NA,"Литературный вечер : [Сб. рассказов и стихов в память В.В. Пассека]","М.","Селивановского",1844,345,21,1,1,0,0,1,0,0,0,1,1,5
"544",648,"col_lyr",NA,NA,"Метеор : [Сб. стихотворений] : На 1845 год.","СПб.","М. Ольхина",1845,178,22,1,1,0,0,0,0,0,0,0,1,3
"545",649,"alm_",NA,NA,"Вчера и сегодня [Текст] : литературный сборник, составленный гр. В. А. Соллогубом, изданный А. Смирдиным. Кн. 1.","СПб.","Акад. наук",1845,164,24,1,1,0,0,1,0,0,0,0,1,4
"546",650,"alm_",NA,NA,"Вчера и сегодня [Текст] : литературный сборник, составленный гр. В. А. Соллогубом, изданный А. Смирдиным. Кн. 2.","СПб.","Акад. наук",1846,182,24,1,1,0,0,1,0,0,0,0,1,4
"547",651,"sep_drama","Зотов Р.","Зотов Рафаил Михайлович","Новая школа мужей : Комедия в 5 д. в стихах / Соч. Р. Зотова","СПб.","Крайя",1845,118,21,1,0,0,0,0,0,0,0,0,1,2
"548",652,"col_lyr","Жадовская Ю.","Жадовская Юлия Валерьяновна","Стихотворения Юлии Жадовской","СПб.","Праца",1846,64,26,1,1,0,1,0,0,0,0,0,1,4
"549",653,"alm_",NA,NA,"Сборник в пользу бедных семейств Басманного отделения на 1849 год : [Рассказы, стихотворения, статьи]","М.","А. Семена",1849,263,24,1,1,0,0,0,0,0,0,0,1,3
"550",654,"col_lyr","Уманский И.В.",NA,"Басни / И.В. Уманского [Кн. 1]","Киев","Вальнера",1847,138,23,1,1,0,0,0,0,0,0,0,1,3
"551",655,"col_lyr","Витусов П.",NA,"Собрание стихотворений П. Витусова","СПб.","Штаба отд. корп. внутр. стражи",1848,32,14,1,0,0,0,0,0,0,0,0,1,2
"552",656,"alm_",NA,NA,"Первое апреля : Комич. ил. альманах, сост. из рассказов в стихах и прозе, достопримечательных писем, куплетов, пародий, анекдотов и пуфов / Изд. Н.А. Некрасова.","СПб.","Крайя",1846,144,16,1,1,0,0,0,0,0,0,0,0,2
"553",657,"alm_","Ваненко И.","Башмаков Иван Иванович","Междуделье : Альм. разнообраз. ст. по смыслу и качеству, принадлежащих разн. неизвест. писателям и собр. воедино Иваном Ваненко","М.","Лазаревых",1848,181,16,1,1,0,0,0,0,0,0,0,1,3
"554",658,"col_lyr","Ключарев А.","Ключарев Александр Владимирович","Стихотворения / [Соч.] Александра Ключарева","СПб.","Крайя",1848,127,20,1,1,0,0,0,0,0,0,0,1,3
"555",659,"sep_nar","Унтерберг А. фон","Унтерберг Александр фон","Эмиль и Лора : Рассказ в стихах Александра фон Унтерберга","Киев","И. Вальнера",1848,88,24,1,0,0,0,0,0,0,0,0,1,2
"556",660,"col_lyr","Голишев Н.","Голишев Николай","Военный досуг : Стихотворения Николая Голишева : С портр. авт.","М.","Степанова",1848,124,26,1,1,0,0,0,0,0,0,0,1,3
"557",665,"alm_","Фумели А.",NA,"Литературные вечера / Изд. Николай Фумели. Вечер 1.","Одесса","Неймана",1849,180,22,1,1,0,0,0,0,0,0,0,1,3
"558",666,"alm_","Фумели А.",NA,"Литературные вечера / Изд. Николай Фумели. Вечер 2.","Одесса","Неймана",1850,374,22,1,1,0,0,0,0,0,0,0,1,3
"559",667,"alm_",NA,NA,"Ярославский литературный сборник. 1849","Ярославль","Губ. правления",1849,181,23,1,0,0,0,0,0,0,0,0,1,2
"560",668,"col_lyr","Жеребей Н.","Жеребей Николай","Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","М.","А. Семена",1849,114,23,1,1,0,0,0,0,0,0,0,1,3
"561",669,"col_lyr","Жуковский В.","Жуковский Василий Андреевич","Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","СПб.","Придворная тип. В. Гаспера в Карсруэ",1849,333,19,1,1,1,0,1,0,0,0,1,1,6
"562",673,"sep_drama","Мей Л.","Мей Лев Александрович","Царская невеста : Драма в 3 д. Л. Мея.","М.","Ун. тип",1849,92,26,1,1,0,0,0,0,0,0,0,1,3
"563",674,"alm_",NA,NA,"На Новый год : Альманах в подарок читателям Москвитянина.","М.","Полиц. тип.",1850,251,17,1,1,0,1,0,0,0,0,0,1,4
"564",675,"sep_nar","Потапов В.","Потапов Василий Федорович","Конек-Горбунок и Мужичок с ноготок : Сказочка с шуточками, с присказками и с прибауточками, в стихах / Соч. В.Ф. Потапова.","М.","А. Семена",1847,69,16,1,1,0,0,0,0,0,0,0,0,2
"565",677,"alm_",NA,NA,"Поэтические эскизы : Альм. стихотворений изд. Я.М. Позняковым и А.П. Пономаревым.","М.","Ведом. Моск. гор. полиции",1850,145,20,1,0,0,0,0,0,0,0,0,1,2
"566",678,"sep_lyr","Тукалевский И.А.","Тукалевский Иосиф Афанасьевич","На открытие памятника Александру Первому : [Стихотворение]","СПб.","Вингебера",1834,2,NA,1,0,0,0,0,0,0,0,0,0,1
"567",679,"sep_nar","Краснопольский Н.","Краснопольский Н.","Эдуард : Повесть [в стихах] Н. Красно-Польского. Ч. 1-2","М.","Селивановского",1834,88,19,1,0,0,0,1,0,0,0,0,0,2
"568",680,"sep_lyr","Хвостов Д.","Хвостов Дмитрий Иванович","Послание Петру Ивановичу Рикорду, вице-адмиралу и кавалеру в Кронштадте. 1834 года июля 28-го дня : [В стихах] / Соч. гр. Хвостова","СПб.","Вингебера",1834,6,20,1,1,0,0,0,0,0,0,0,0,2
"569",681,"col_nar","Машков П.","Машков Петр Алексеевич","Повести [и мечты] / [Соч.] П. Машкова. [Ч. 1-3]. [Ч. 3 : Вероломство ; Стихотворения].","СПб.","Штаба отд. корп. внутр. стражи",1834,202,17,1,0,0,0,0,0,0,0,0,0,1
"570",682,"sep_lyr",NA,"Бенецкий Николай Францевич","За царя : [Стихотворение] / Пер. Н. Б-н-ц-кий","Ревель",NA,1835,2,NA,1,0,0,0,0,0,0,0,0,0,1
"571",683,"sep_lyr",NA,NA,"Князю Дмитрию Владимировичу Голицыну : [Стихотворение]","М.","А. Семена",1835,2,NA,1,0,0,0,0,0,0,0,0,0,1
"572",684,"col_lyr","Хлебников Н.","Хлебников Н.","Подарок друзьям в Новый год : [Сб. стихотворений] Н. Х.......ва","СПб.","Гинце",1835,19,20,1,0,0,0,0,0,0,0,0,0,1
"573",685,"sep_drama",NA,NA,"Палермские бандиты : Опера в 5 д. и в стихах","М.","А. Семена",1835,93,18,1,1,0,0,1,0,0,0,0,0,3
"574",686,"sep_drama","Бейер Г. фон","Бейер Гавриил фон","Заговор против себя, или Сон в руку : Сцен. безделка в 1 д., в стихах / Соч. Гавр. фон Бейера","СПб.","Вингебера",1835,56,22,1,1,0,0,0,0,0,0,0,0,2
"575",687,"sep_lyr","Хвостов Д.","Хвостов Дмитрий Иванович","Стихи на освящение Собора всех учебных заведений в России июля 20 дня 1835 года / граф Хвостов","СПб.","Вингебера",1835,4,21,1,0,0,0,0,0,0,0,0,0,1
"576",688,"sep_lyr","Аксаков К.","Аксаков Константин Сергеевич","Стихи, читанные в день празднования учреждения Императорского Московского университета 12-го января 1835","М.","Ун. тип",1835,4,25,1,0,0,0,0,0,0,0,0,0,1
