"","id","group","author_sign","author_full_name","title","city","publisher","year","pages","size_cm","nlr","rsl","rozanov","us_harvard","cz_slk","lt_vul","pl_bn","pl_buw","ee_ester","fi_sl","spbgu","n_total"
"606",664,"sep_lyr",NA,NA,"Стихи старшинам, членам и гостям Московского купеческого собрания на 1849-й год, от швейцара.","М.","Ун. тип",1848,3,NA,1,0,0,0,0,0,0,0,0,0,0,1
"607",665,"col_lyr","Любецкий С.","Любецкий Сергей Михайлович","Панорама народной русской жизни, особенно московской (представляющая замечательные местности Москвы и ее окрестностей, народные гулянья, праздники, торжища, нравств.-юморист. сцены, типы нравов и вообще соврем. быт наш с некоторыми воспоминаниями о старине) : Нечто вроде альманаха на 1848 г / [Соч.] С. Любецкого.","М.","Кирилова",1848,141,15,1,0,0,0,0,0,0,0,0,0,0,1
"608",666,"sep_lyr","Фирке И.","Фирке Иван","Почтеннейшим господам членам Малого танцевального собрания от карточного слуги Ивана Фирке ... с Новым 1849 годом",NA,NA,1848,2,NA,1,0,0,0,0,0,0,0,0,0,0,1
"609",667,"col_lyr","Ваненко И.","Башмаков Иван Иванович","Семейные приключения животных : (Басни иного манера) : [В стихах] / Соч. Ивана Ваненко","М.","Трегубов",1849,94,20,1,1,1,0,0,0,0,0,0,1,0,4
"610",668,"sep_lyr","Вяземский П.","Вяземский Петр Андреевич","Приветствие В.А. Жуковскому, 29-го января 1849 года, в день рождения его и в память совершившегося пятидесятилетия его литературной деятельности : [Стихотворение] / Князь Вяземский","СПб.","Воен. тип.",1849,7,23,1,1,1,1,0,0,0,0,0,0,0,4
"611",669,"col_lyr","Грузинов И.","Грузинов Иосиф Романович","Отблески поэзии : [Стихотворения] / Соч. Иосифа Грузинова","М.","Готье",1849,101,22,1,1,1,0,0,0,0,0,0,1,0,4
"612",670,"sep_nar","Данилевский Гр.","Данилевский Григорий Петрович","Гвая-алир или мехиканские ночи : [Рассказ в стихах / Соч.] Гр. Данилевского","СПб.","Крайя",1849,52,23,1,1,1,0,0,0,0,0,0,0,0,3
"613",671,"col_lyr","Миллер Ф.","Миллер Федор Богданович","Стихотворения Ф. Миллера. 1841-1848","М.","Полиц. тип.",1849,292,17,1,1,1,0,0,1,0,0,1,1,0,6
"614",672,"col_lyr",NA,"Полонский Яков Петрович","Сазандар : Стихи","Тифлис","Канц. наместника кавк.",1849,60,20,1,1,1,0,1,0,0,0,0,0,0,4
"615",673,"sep_nar","Раич С.Е.","Раич Семен Егорович","Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 1.","М.","Готье",1849,161,20,0,1,1,0,1,0,0,0,0,0,0,3
"616",674,"sep_nar","Раич С.Е.","Раич Семен Егорович","Арета. Сказание из времён Марка Аврелия [Поэма]: В 2 ч. Ч. 2.","М.","Готье",1849,262,20,0,1,0,0,0,0,0,0,0,0,0,1
"617",675,"col_lyr","Шахова Е.","Шахова Елисавета Никитична","Мирянка и Отшельница : Стихотворения Елисаветы Шаховой : В 2 ч.","СПб.","Вингебера",1849,346,19,1,1,1,0,0,0,0,0,0,0,0,3
"618",677,"sep_nar",NA,"Карпенко Степан Данилович","Торжественная поэма Киевлянина в восьмидесяти одной песне на рождение его императорского высочества государя, великого князя Владимира Александровича : [С прил.]","СПб.","III Отд. собств. Е.И.В. канц.",1849,143,24,1,1,0,1,0,0,0,0,0,0,0,3
"619",678,"sep_nar",NA,"Митрофан (Воронцов Михаил Лаврентьевич)","Радонежский пустынник, св. Сергий Чудотворец : Жизнеопис. стихотворение в девяти песнях / (Соч. авт. стихотворения: ""Хвалебное приношение веры святителю Митрофану..."")","М.","Семена",1849,95,24,1,1,0,0,1,0,0,0,0,0,0,3
"620",679,"sep_nar","Владимиров М.С.","Владимиров М.С.","Деревенский праздник, или Радостный ответ на царское слово : Соврем. нар. картина с песнями, написана по случаю высочайшего манифеста, последовавшего в марте месяце, М.С. Владимировым","СПб.","К.Л. Герасимов",1849,44,NA,1,0,0,0,0,0,0,0,0,0,0,1
"621",681,"almanac",NA,NA,"Сборник в пользу бедных семейств Басманного отделения на 1849 год : [Рассказы, стихотворения, статьи]","М.","Семена",1849,263,24,1,1,0,0,0,0,0,0,0,1,0,3
"622",684,"almanac","Фумели Н. (изд.)","Фумели Николай","Литературные вечера / Изд. Николай Фумели. Вечер 1.","Одесса","Неймана",1849,180,22,1,1,0,0,0,0,0,0,0,1,0,3
"623",685,"almanac",NA,NA,"Ярославский литературный сборник. 1849","Ярославль","Губ. правления",1849,181,23,1,0,0,0,0,0,0,0,0,1,0,2
"624",686,"col_lyr","Жеребей Н.","Жеребей Николай","Очерки, силуэты, басни, картины и портреты : В 5 ч. / [Соч.] Николая Жеребея","М.","Семена",1849,114,23,1,1,0,0,0,0,0,0,0,1,0,3
"625",687,"col_lyr","Жуковский В.","Жуковский Василий Андреевич","Новые стихотворения В. Жуковского : В 3 т. Т. 1: Рустем и Зораб. Сказки и повести","СПб.","Придворная тип. В. Гаспера в Карсруэ",1849,333,19,1,1,1,0,1,0,0,0,1,1,0,6
"626",691,"sep_lyr","Шереметевский П.В.","Шереметевский Петр Васильевич","Новоселье русского царя в Москве белокаменной 3-го апреля 1849 : [Стихотворение]","М.","Ун. тип",1849,3,NA,1,0,0,0,0,0,0,0,0,0,0,1
"627",692,"col_lyr","А. С….",NA,"Смесь : [Стихотворения] / Соч. А. С...... ","М.","Селивановского",1849,32,18,1,0,0,0,0,0,0,0,0,0,0,1
"628",693,"sep_lyr","И.С.",NA,"Не унывай : [Стихотворение]","СПб.","Жернакова",1849,9,22,1,1,0,0,0,0,0,0,0,0,0,2
"629",694,"sep_lyr",NA,NA,"На Новый 1850 год : [Стихотворение]","СПб.","Крайя",1849,4,NA,1,0,0,0,0,0,0,0,0,0,0,1
"630",695,"sep_nar",NA,NA,"Сказка о Бур-Коровиче : [В стихах]","М.","Смирнова",1849,71,18,1,1,0,0,0,0,0,0,0,0,0,2
"631",696,"sep_lyr","Берг Н.","Берг Николай Васильевич","Сокольники : Послание к друзьям по выздоровлении : Стихотворение / [Соч.] Н. Берга.","М.","Ун. тип",1849,28,25,1,1,0,0,0,0,0,0,0,0,0,2
"632",697,"sep_lyr",NA,NA,"[Поздравительные стихи] : № 1-3","СПб.",NA,1849,3,NA,1,0,0,0,0,0,0,0,0,0,0,1
"633",698,"col_lyr","Максимов М.","Максимов Михаил Иванович","Памятник дум, чувств и упований : [Стихотворения] / Соч. М. Максимова","М.","Смирнова",1849,64,13,1,1,0,0,0,0,0,0,0,0,0,2
"634",699,"sep_lyr","А.Б.","А.Б.","Двенадцать по себе малюток неутешных; Донской монастырь: [Стихотворения]","М.","Кирилова",1849,4,NA,1,0,0,0,0,0,0,0,0,0,0,1
"635",700,"sep_lyr","Пелрашкевич Б.","Пелрашкевич Б.","Сын Руси : Стихотворение Б. Перлашкевича","Киев","Вальнера",1849,12,NA,1,0,0,0,0,0,0,0,0,0,0,1
"636",701,"sep_lyr","Ермолаев Д.","Ермолаев Дмитрий","Стихи на новый 1850 год.","М.","Готье",1849,2,NA,1,0,0,0,0,0,0,0,0,0,0,1
"637",702,"sep_lyr","Аксеновский Д.","Аксеновский Дмитрий Андреевич","На рождение его императорского высочества князя Сергея Максимилиановича 8-го декабря 1849 года : [Стихотворение] / Соч. Дмитрия Аксеновского, придворного мастера водоочистительных машин.","СПб.","Штаба отд. корп. внутр. стражи",1849,3,33,1,0,0,0,0,0,0,0,0,0,0,1
"638",703,"col_lyr","Татаринов П.","Татаринов Петр Петрович","Новая слава России, или Наши в Венгрии : Соврем. воен. альбом : [Стихи] / Соч. Петра Татаринова.","СПб.","Штаба отд. корп. внутр. стражи",1849,28,NA,1,0,0,0,0,0,0,0,0,0,0,1
"639",704,"sep_lyr",NA,NA,"Высокопочтенным господам членам Большого Бюргер-клуба посвящает на Новый 1850 год их усердный карточный служитель : [Стихотворение].","СПб.","Крайя",1849,4,NA,1,0,0,0,0,0,0,0,0,0,0,1
"640",705,"sep_lyr","Глебов А.","Глебов Александр Николаевич ","Прощальный привет родине : Два стихотворения Александра Глебова","Киев","Ун. тип",1849,15,22,1,0,0,0,0,0,0,0,0,0,0,1
"641",706,"sep_lyr","Лебедев В.","Лебедев Виктор","Глас скорби о кончине его императорского величества великого князя Михаила Павловича 28 авг. 1849 г : [Стихотворение]","СПб.",NA,1849,7,NA,1,0,0,0,0,0,0,0,0,0,0,1
"642",707,"sep_lyr","Гейнике Р.","Гейнике Роберт","На новый 1850 год усердное приношение г. г. членам Большого мещанского общества от преданного им буфетчика : [Стихотворение]","СПб.","Крайя",1849,4,NA,1,0,0,0,0,0,0,0,0,0,0,1
